ptt,Date,d.b1,d.b2,d.b3,d.b4,d.b5,d.b6,d.b7,d.b8,d.sd,dn.x,n.b1,n.b2,n.b3,n.b4,n.b5,n.b6,n.b7,n.b8,n.sd,dn.y,species,kode,bathy
106754,2016-11-23,2.5316455696202533,2.109704641350211,4.219409282700422,56.9620253164557,34.177215189873415,0,0,0,57.05315022174738,d,30.136986301369863,40.182648401826484,23.74429223744292,5.93607305936073,0,0,0,0,33.457812273490106,n,P.glauca,2016-11-23_106754,-1059.0625
106754,2016-11-24,0.8438818565400843,1.2658227848101267,18.565400843881857,31.223628691983123,48.10126582278481,0,0,0,66.58685836131059,d,38.93805309734513,32.448377581120944,24.48377581120944,4.129793510324483,0,0,0,0,35.328862411825256,n,P.glauca,2016-11-24_106754,-878.9169944763183
106754,2016-11-25,2.6455026455026456,4.761904761904762,34.39153439153439,26.984126984126984,31.216931216931215,0,0,0,76.74851538544043,d,52.054794520547944,32.87671232876712,10.50228310502283,4.5662100456621,0,0,0,0,30.611650447899756,n,P.glauca,2016-11-25_106754,-1277.6559898376465
106754,2016-11-26,27.411167512690355,5.583756345177665,12.18274111675127,21.31979695431472,33.50253807106599,0,0,0,108.78907257732533,d,68.24644549763033,27.96208530805687,3.3175355450236967,0.47393364928909953,0,0,0,0,17.024714203282613,n,P.glauca,2016-11-26_106754,-1482.9824829101562
106754,2016-11-27,55.61224489795919,6.63265306122449,5.612244897959184,17.857142857142858,14.285714285714285,0,0,0,86.51851959018627,d,66.0377358490566,27.358490566037734,5.188679245283019,1.4150943396226416,0,0,0,0,20.540398315989943,n,P.glauca,2016-11-27_106754,-1842.4300537109375
106754,2016-11-28,21.578947368421055,55.26315789473685,15.263157894736842,7.894736842105263,0,0,0,0,35.119994110972975,d,53.529411764705884,36.470588235294116,7.647058823529412,2.3529411764705883,0,0,0,0,26.438199351760925,n,P.glauca,2016-11-28_106754,-1714.5025024414062
106754,2016-11-29,2.5316455696202533,9.282700421940929,21.940928270042196,39.66244725738397,26.582278481012654,0,0,0,69.31852165730555,d,43.36283185840708,33.6283185840708,17.99410029498525,2.0648967551622417,0.8849557522123894,1.1799410029498525,0.5899705014749262,0.2949852507374631,65.59176062705104,n,P.glauca,2016-11-29_106754,-1385.2133280436199
106754,2016-11-30,57.446808510638306,6.808510638297872,7.659574468085106,19.148936170212767,8.936170212765958,0,0,0,76.52467977018793,d,59.82404692082112,26.099706744868033,9.3841642228739,4.69208211143695,0,0,0,0,29.920329132450576,n,P.glauca,2016-11-30_106754,-2568.169921875
106754,2016-12-01,9.615384615384617,19.230769230769234,40.38461538461539,23.076923076923077,7.6923076923076925,0,0,0,58.03595390532801,d,57.22891566265061,40.963855421686745,1.5060240963855422,0.30120481927710846,0,0,0,0,12.704668031761225,n,P.glauca,2016-12-01_106754,-2684
106754,2016-12-02,13.247863247863249,4.273504273504273,6.837606837606838,32.05128205128205,43.58974358974359,0,0,0,85.49518650089828,d,51.70068027210885,41.83673469387755,3.4013605442176873,3.061224489795918,0,0,0,0,24.68950066490514,n,P.glauca,2016-12-02_106754,-2614.330078125
106754,2016-12-04,12.222222222222221,5.555555555555555,5.555555555555555,15.555555555555555,61.111111111111114,0,0,0,89.94562790944853,d,46.93877551020408,43.197278911564624,5.442176870748299,4.421768707482993,0,0,0,0,29.682737678132334,n,P.glauca,2016-12-04_106754,-2410.610107421875
106754,2016-12-05,43.956043956043956,7.6923076923076925,13.186813186813188,20.87912087912088,14.285714285714285,0,0,0,83.26089892246716,d,79.5221843003413,16.38225255972696,3.0716723549488054,1.023890784982935,0,0,0,0,17.094126000434578,n,P.glauca,2016-12-05_106754,-1609.3499755859375
106754,2016-12-06,19.51219512195122,4.878048780487805,7.317073170731707,46.34146341463415,21.951219512195124,0,0,0,87.87909862765868,d,39.35860058309038,54.518950437317784,2.0408163265306123,4.081632653061225,0,0,0,0,30.036183985119965,n,P.glauca,2016-12-06_106754,-2225.760009765625
106754,2016-12-07,71.23287671232876,6.8493150684931505,2.054794520547945,4.10958904109589,15.753424657534246,0,0,0,84.96294059994452,d,64.6853146853147,28.671328671328673,5.944055944055944,0.6993006993006993,0,0,0,0,20.830808361281104,n,P.glauca,2016-12-07_106754,-2326.909912109375
106754,2016-12-09,31.313131313131315,9.090909090909092,12.121212121212121,23.232323232323232,24.242424242424242,0,0,0,104.97021497427748,d,47.89272030651341,39.84674329501915,12.260536398467432,0,0,0,0,0,22.86924415723043,n,P.glauca,2016-12-09_106754,-2941.68994140625
106754,2016-12-10,15.151515151515152,6.493506493506493,9.090909090909092,37.22943722943723,32.03463203463203,0,0,0,88.30846110455039,d,73.6318407960199,18.407960199004975,7.960199004975125,0,0,0,0,0,20.920124389630477,n,P.glauca,2016-12-10_106754,-3245.800048828125
106754,2016-12-11,1.9230769230769231,3.8461538461538463,17.307692307692307,44.230769230769226,32.69230769230769,0,0,0,62.63829044493674,d,49.02597402597403,36.688311688311686,8.441558441558442,5.844155844155844,0,0,0,0,33.50470409979151,n,P.glauca,2016-12-11_106754,-3344.7900390625
106754,2016-12-13,23.47826086956522,5.217391304347826,6.956521739130435,18.695652173913043,40,5.6521739130434785,0,0,109.29354058703436,d,52.654867256637175,35.84070796460177,3.982300884955752,6.1946902654867255,1.3274336283185841,0,0,0,41.04758091193354,n,P.glauca,2016-12-13_106754,-3802.449951171875
106754,2016-12-15,37.826086956521735,3.0434782608695654,3.4782608695652173,16.08695652173913,36.95652173913043,2.608695652173913,0,0,110.00803785552785,d,46.715328467153284,15.328467153284672,22.26277372262774,15.693430656934307,0,0,0,0,47.37411243746089,n,P.glauca,2016-12-15_106754,-3794.389892578125
106754,2016-12-16,0.8733624454148471,0.43668122270742354,0.8733624454148471,5.240174672489083,51.52838427947598,41.04803493449782,0,0,58.12451458037451,d,2.341137123745819,8.02675585284281,22.74247491638796,53.17725752508361,13.712374581939798,0,0,0,65.21622889770875,n,P.glauca,2016-12-16_106754,-4159.681559244792
106754,2016-12-17,3.508771929824561,1.7543859649122806,0.8771929824561403,16.666666666666664,48.24561403508772,28.947368421052634,0,0,77.28741726974597,d,34.770114942528735,22.701149425287355,20.977011494252874,20.977011494252874,0.5747126436781609,0,0,0,55.76698126009537,n,P.glauca,2016-12-17_106754,-4259.014973958333
106754,2016-12-18,1.3100436681222707,0,0.8733624454148471,1.7467248908296942,1.3100436681222707,1.7467248908296942,13.100436681222707,79.91266375545851,113.63473367196329,d,1.762114537444934,18.06167400881057,14.977973568281937,28.634361233480178,25.55066079295154,5.286343612334802,5.726872246696035,0,114.44075304568067,n,P.glauca,2016-12-18_106754,-4821.7900390625
