Date,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,ptt,owner
2008-11-08,37.4,36.3,26.1,0.3,0,0,0,0,78683,Gregory Skomal
2008-11-09,6.866666666666666,19.4,72.53333333333333,1.2333333333333334,0,0,0,0,78683,Gregory Skomal
2008-11-10,0,0,100,0,0,0,0,0,78683,Gregory Skomal
2008-11-11,7,24.833333333333332,64.46666666666667,3.7333333333333334,0,0,0,0,78683,Gregory Skomal
2008-11-12,0.5,16.666666666666668,74.19999999999999,4.366666666666667,1.5666666666666667,2.766666666666667,0,0,78683,Gregory Skomal
2008-11-13,7.033333333333333,35.06666666666667,54.4,3.5,0,0,0,0,78683,Gregory Skomal
2008-11-14,12.4,51.325,35.824999999999996,0.425,0,0,0,0,78683,Gregory Skomal
2008-11-15,2.95,48.550000000000004,48.55,0,0,0,0,0,78683,Gregory Skomal
2008-11-16,6.2,18.166666666666664,69.36666666666666,6.2666666666666675,0,0,0,0,78683,Gregory Skomal
2008-11-18,14.149999999999999,74.2,11.6,0,0,0,0,0,78683,Gregory Skomal
2008-11-19,14.000000000000002,1.2333333333333334,78.16666666666666,6.366666666666667,0.19999999999999998,0,0,0,78683,Gregory Skomal
2008-11-20,32.175,21.35,32.675,10.825000000000001,2.975,0,0,0,78683,Gregory Skomal
2008-11-22,5.066666666666666,19.933333333333334,40.4,24.299999999999997,10.266666666666667,0,0,0,78683,Gregory Skomal
2008-11-23,36.7,47.849999999999994,13.7,1.7,0,0,0,0,78683,Gregory Skomal
2008-11-24,0.4,63.6,35.800000000000004,0,0,0,0,0,78683,Gregory Skomal
2008-11-25,12.825000000000001,29.675,50,7.525,0,0,0,0,78683,Gregory Skomal
2008-11-27,12.950000000000001,34.8,36.599999999999994,7.95,7,0.65,0,0,78683,Gregory Skomal
2008-11-28,24.166666666666664,30.1,24.733333333333334,9.766666666666666,11.200000000000001,0,0,0,78683,Gregory Skomal
2008-11-29,18.35,47.275,32.525,1.875,0,0,0,0,78683,Gregory Skomal
2008-11-30,61.5,26.7,11.8,0,0,0,0,0,78683,Gregory Skomal
2008-12-02,1.9,31.8,65.8,0.5,0,0,0,0,78683,Gregory Skomal
2008-12-03,5.9,46.25,31.4,16.45,0,0,0,0,78683,Gregory Skomal
2008-12-04,56.3,43.7,0,0,0,0,0,0,78683,Gregory Skomal
2008-12-05,56.699999999999996,24.7,18.6,0,0,0,0,0,78683,Gregory Skomal
2008-12-06,39.56666666666666,46.233333333333334,14.166666666666668,0,0,0,0,0,78683,Gregory Skomal
2008-12-07,23.966666666666665,35.46666666666667,38.46666666666666,2.1,0,0,0,0,78683,Gregory Skomal
2008-12-08,3.1,52.45,34.8,5.5249999999999995,3.1,1.025,0,0,78683,Gregory Skomal
2008-12-09,17.1,49.7,32.8,0.4,0,0,0,0,78683,Gregory Skomal
2008-12-10,19.9,71,9.1,0,0,0,0,0,78683,Gregory Skomal
2008-12-11,31.9,57.2,11,0,0,0,0,0,78683,Gregory Skomal
2008-12-14,9.9,15.524999999999999,56.125,3.3249999999999997,2.625,9.375,3.15,0,78683,Gregory Skomal
