DateTime,latitude,latitudeError,longitude,longitudeError,tz,localHour,ptt,Date,Time,kode,species
2015-10-21T22:00:00Z,41.6,0,-69.4,0,Etc/GMT+5,17,141254,2015-10-21,22:00:00,2015-10-21_141254,P.glauca
2015-10-22T00:00:00Z,41.6,0.359792485,-69.4,0.456828129999998,Etc/GMT+5,19,141254,2015-10-22,00:00:00,2015-10-22_141254,P.glauca
2015-10-22T12:00:00Z,41.575,0.571685854999998,-69.2,0.684296845000006,Etc/GMT+5,7,141254,2015-10-22,12:00:00,2015-10-22_141254,P.glauca
2015-10-23T00:00:00Z,41.4,0.691014559999999,-69.1,0.942147134999999,Etc/GMT+5,19,141254,2015-10-23,00:00:00,2015-10-23_141254,P.glauca
2015-10-23T12:00:00Z,41.35,0.605461424999998,-68.9,0.222536355000003,Etc/GMT+5,7,141254,2015-10-23,12:00:00,2015-10-23_141254,P.glauca
2015-10-24T00:00:00Z,41.325,0.75047666,-68.85,0.834315170000004,Etc/GMT+5,19,141254,2015-10-24,00:00:00,2015-10-24_141254,P.glauca
2015-10-24T12:00:00Z,41.325,0.694048285000001,-68.85,0.720546825,Etc/GMT+5,7,141254,2015-10-24,12:00:00,2015-10-24_141254,P.glauca
2015-10-25T00:00:00Z,41.325,0.699148805,-68.625,0.854049594999999,Etc/GMT+5,19,141254,2015-10-25,00:00:00,2015-10-25_141254,P.glauca
2015-10-25T12:00:00Z,41.325,0.65916739,-68.525,0.682459649999998,Etc/GMT+5,7,141254,2015-10-25,12:00:00,2015-10-25_141254,P.glauca
2015-10-26T00:00:00Z,41.375,0.646422014999999,-68.525,0.655144985,Etc/GMT+5,19,141254,2015-10-26,00:00:00,2015-10-26_141254,P.glauca
2015-10-26T12:00:00Z,41.425,0.506849680000002,-68.575,0.56377036,Etc/GMT+5,7,141254,2015-10-26,12:00:00,2015-10-26_141254,P.glauca
2015-10-27T00:00:00Z,41.625,0.249209789999998,-68.4,0.354882025000002,Etc/GMT+5,19,141254,2015-10-27,00:00:00,2015-10-27_141254,P.glauca
2015-10-27T00:02:49Z,41.625,0,-68.4,0,Etc/GMT+5,19,141254,2015-10-27,00:02:49,2015-10-27_141254,P.glauca
2015-10-27T12:00:00Z,41.625,0.465794880000001,-68.625,0.605074160000001,Etc/GMT+5,7,141254,2015-10-27,12:00:00,2015-10-27_141254,P.glauca
2015-10-28T00:00:00Z,41.4,0.363553035000002,-68.625,0.412434519999998,Etc/GMT+5,19,141254,2015-10-28,00:00:00,2015-10-28_141254,P.glauca
2015-10-28T12:00:00Z,41.325,0.479682789999998,-68.9,0.548394094999999,Etc/GMT+5,7,141254,2015-10-28,12:00:00,2015-10-28_141254,P.glauca
2015-10-29T00:00:00Z,41.1,0.475888285,-69.075,0.591206499999998,Etc/GMT+5,19,141254,2015-10-29,00:00:00,2015-10-29_141254,P.glauca
2015-10-29T12:00:00Z,40.85,0.406300874999999,-68.95,0.411666064999999,Etc/GMT+5,7,141254,2015-10-29,12:00:00,2015-10-29_141254,P.glauca
2015-10-30T00:00:00Z,40.4,0.458215030000002,-68.95,0.523276460000005,Etc/GMT+5,19,141254,2015-10-30,00:00:00,2015-10-30_141254,P.glauca
2015-10-30T12:00:00Z,40.225,0.416834734999998,-69.075,0.485823435,Etc/GMT+5,7,141254,2015-10-30,12:00:00,2015-10-30_141254,P.glauca
2015-10-31T00:00:00Z,39.95,0.44340734,-68.875,0.663565949999999,Etc/GMT+5,19,141254,2015-10-31,00:00:00,2015-10-31_141254,P.glauca
2015-10-31T12:00:00Z,39.85,0.479442559999999,-68.975,0.672424485,Etc/GMT+5,7,141254,2015-10-31,12:00:00,2015-10-31_141254,P.glauca
2015-11-01T00:00:00Z,39.775,0.532532110000002,-68.95,0.574081675000002,Etc/GMT+5,19,141254,2015-11-01,00:00:00,2015-11-01_141254,P.glauca
2015-11-01T12:00:00Z,39.675,0.370752305,-68.875,0.433283785,Etc/GMT+5,7,141254,2015-11-01,12:00:00,2015-11-01_141254,P.glauca
2015-11-02T00:00:00Z,39.625,0.237019385,-68.875,0.261155429999995,Etc/GMT+5,19,141254,2015-11-02,00:00:00,2015-11-02_141254,P.glauca
2015-11-02T12:00:00Z,39.6,0.454948235,-69.225,0.65569378,Etc/GMT+5,7,141254,2015-11-02,12:00:00,2015-11-02_141254,P.glauca
2015-11-03T00:00:00Z,39.625,0.481345360000002,-69.325,0.68114928,Etc/GMT+5,19,141254,2015-11-03,00:00:00,2015-11-03_141254,P.glauca
2015-11-03T12:00:00Z,39.625,0.404930844999999,-69.375,0.474156614999998,Etc/GMT+5,7,141254,2015-11-03,12:00:00,2015-11-03_141254,P.glauca
2015-11-04T00:00:00Z,39.625,0.312346904999998,-69.4,0.464455839999999,Etc/GMT+5,19,141254,2015-11-04,00:00:00,2015-11-04_141254,P.glauca
2015-11-04T12:00:00Z,39.55,0.360630020000002,-69.475,0.523079029999998,Etc/GMT+5,7,141254,2015-11-04,12:00:00,2015-11-04_141254,P.glauca
2015-11-05T00:00:00Z,39.425,0.34693987,-69.65,0.325989099999994,Etc/GMT+5,19,141254,2015-11-05,00:00:00,2015-11-05_141254,P.glauca
2015-11-05T12:00:00Z,39.4,0.46508446,-69.65,0.680157389999998,Etc/GMT+5,7,141254,2015-11-05,12:00:00,2015-11-05_141254,P.glauca
2015-11-06T00:00:00Z,39.4,0.472471195000001,-69.65,0.664266139999995,Etc/GMT+5,19,141254,2015-11-06,00:00:00,2015-11-06_141254,P.glauca
2015-11-06T12:00:00Z,39.375,0.304116050000001,-69.625,0.318094375000001,Etc/GMT+5,7,141254,2015-11-06,12:00:00,2015-11-06_141254,P.glauca
2015-11-07T00:00:00Z,39.375,0.325004194999998,-69.625,0.463977660000005,Etc/GMT+5,19,141254,2015-11-07,00:00:00,2015-11-07_141254,P.glauca
2015-11-07T12:00:00Z,39.375,0.340683860000002,-69.725,0.558509595000004,Etc/GMT+5,7,141254,2015-11-07,12:00:00,2015-11-07_141254,P.glauca
2015-11-08T00:00:00Z,39.375,0.401952545,-69.85,0.478687860000001,Etc/GMT+5,19,141254,2015-11-08,00:00:00,2015-11-08_141254,P.glauca
2015-11-08T12:00:00Z,39.325,0.36419927,-69.925,0.556447145,Etc/GMT+5,7,141254,2015-11-08,12:00:00,2015-11-08_141254,P.glauca
2015-11-09T00:00:00Z,39.3,0.359102279999998,-69.875,0.442889975,Etc/GMT+5,19,141254,2015-11-09,00:00:00,2015-11-09_141254,P.glauca
2015-11-09T12:00:00Z,39.125,0.44794001,-69.875,0.553223405000004,Etc/GMT+5,7,141254,2015-11-09,12:00:00,2015-11-09_141254,P.glauca
2015-11-10T00:00:00Z,39.1,0.355019765000002,-69.85,0.481940110000004,Etc/GMT+5,19,141254,2015-11-10,00:00:00,2015-11-10_141254,P.glauca
2015-11-10T12:00:00Z,38.875,0.46526227,-69.9,0.54112662,Etc/GMT+5,7,141254,2015-11-10,12:00:00,2015-11-10_141254,P.glauca
2015-11-11T00:00:00Z,38.625,0.236455465000002,-69.85,0.326627109999997,Etc/GMT+5,19,141254,2015-11-11,00:00:00,2015-11-11_141254,P.glauca
2015-11-11T12:00:00Z,38.625,0.40285836,-69.875,0.508147135000002,Etc/GMT+5,7,141254,2015-11-11,12:00:00,2015-11-11_141254,P.glauca
2015-11-12T00:00:00Z,38.375,0.232498585000002,-69.825,0.325933630000002,Etc/GMT+5,19,141254,2015-11-12,00:00:00,2015-11-12_141254,P.glauca
2015-11-12T12:00:00Z,38.2,0.37766255,-69.7,0.571799249999998,Etc/GMT+5,7,141254,2015-11-12,12:00:00,2015-11-12_141254,P.glauca
2015-11-13T00:00:00Z,38.375,0.334625240000001,-69.65,0.398468555000001,Etc/GMT+5,19,141254,2015-11-13,00:00:00,2015-11-13_141254,P.glauca
2015-11-13T12:00:00Z,38.375,0.459592264999998,-69.6,0.497804085000006,Etc/GMT+5,7,141254,2015-11-13,12:00:00,2015-11-13_141254,P.glauca
2015-11-14T00:00:00Z,38.35,0.344181485,-69.375,0.423491855000002,Etc/GMT+5,19,141254,2015-11-14,00:00:00,2015-11-14_141254,P.glauca
2015-11-14T12:00:00Z,38.15,0.462338550000002,-69.1,0.550631404999997,Etc/GMT+5,7,141254,2015-11-14,12:00:00,2015-11-14_141254,P.glauca
2015-11-15T00:00:00Z,37.925,0.366891859999999,-68.85,0.387181315000007,Etc/GMT+5,19,141254,2015-11-15,00:00:00,2015-11-15_141254,P.glauca
2015-11-15T12:00:00Z,37.85,0.354371320000002,-68.4,0.480541265000006,Etc/GMT+5,7,141254,2015-11-15,12:00:00,2015-11-15_141254,P.glauca
2015-11-16T00:00:00Z,37.65,0.350090375000001,-67.875,0.323291470000001,Etc/GMT+5,19,141254,2015-11-16,00:00:00,2015-11-16_141254,P.glauca
2015-11-16T12:00:00Z,38.05,0.498616219999999,-67.6,0.796024814999996,Etc/GMT+5,7,141254,2015-11-16,12:00:00,2015-11-16_141254,P.glauca
2015-11-17T00:00:00Z,38.125,0.503012644999998,-66.6,0.989907545000001,Etc/GMT+4,20,141254,2015-11-17,00:00:00,2015-11-17_141254,P.glauca
2015-11-17T12:00:00Z,38.375,0.487206190000002,-66.175,0.850440060000004,Etc/GMT+4,8,141254,2015-11-17,12:00:00,2015-11-17_141254,P.glauca
2015-11-18T00:00:00Z,38.65,0.330241309999998,-66.175,0.354882349999997,Etc/GMT+4,20,141254,2015-11-18,00:00:00,2015-11-18_141254,P.glauca
2015-11-18T12:00:00Z,39.025,0.358934680000001,-66.525,0.517585695000001,Etc/GMT+4,8,141254,2015-11-18,12:00:00,2015-11-18_141254,P.glauca
2015-11-19T00:00:00Z,39.125,0.400487179999999,-66.55,0.471134714999998,Etc/GMT+4,20,141254,2015-11-19,00:00:00,2015-11-19_141254,P.glauca
2015-11-19T12:00:00Z,39.1,0.44913313,-66.3,0.560298150000001,Etc/GMT+4,8,141254,2015-11-19,12:00:00,2015-11-19_141254,P.glauca
2015-11-20T00:00:00Z,39.1,0.415868645,-66.125,0.482719435,Etc/GMT+4,20,141254,2015-11-20,00:00:00,2015-11-20_141254,P.glauca
2015-11-20T12:00:00Z,39.025,0.452027430000001,-65.9,0.518247330000001,Etc/GMT+4,8,141254,2015-11-20,12:00:00,2015-11-20_141254,P.glauca
2015-11-21T00:00:00Z,39.125,0.348738534999999,-65.85,0.49418198,Etc/GMT+4,20,141254,2015-11-21,00:00:00,2015-11-21_141254,P.glauca
2015-11-21T12:00:00Z,39.2,0.394314559999998,-65.825,0.562549264999994,Etc/GMT+4,8,141254,2015-11-21,12:00:00,2015-11-21_141254,P.glauca
2015-11-22T00:00:00Z,39.375,0.247505044999997,-65.85,0.429247234999998,Etc/GMT+4,20,141254,2015-11-22,00:00:00,2015-11-22_141254,P.glauca
2015-11-22T12:00:00Z,39.625,0.455330285000002,-65.975,0.570159924999999,Etc/GMT+4,8,141254,2015-11-22,12:00:00,2015-11-22_141254,P.glauca
2015-11-23T00:00:00Z,39.875,0.42076351,-66.1,0.424181484999998,Etc/GMT+4,20,141254,2015-11-23,00:00:00,2015-11-23_141254,P.glauca
2015-11-23T12:00:00Z,40.125,0.458249460000001,-66.05,0.576632324999999,Etc/GMT+4,8,141254,2015-11-23,12:00:00,2015-11-23_141254,P.glauca
2015-11-24T00:00:00Z,40.375,0.319297259999999,-66.1,0.359453569999999,Etc/GMT+4,20,141254,2015-11-24,00:00:00,2015-11-24_141254,P.glauca
2015-11-24T12:00:00Z,40.575,0.504336329999997,-65.925,0.539257429999999,Etc/GMT+4,8,141254,2015-11-24,12:00:00,2015-11-24_141254,P.glauca
2015-11-25T00:00:00Z,40.625,0.312746104999999,-65.35,0.353804714999995,Etc/GMT+4,20,141254,2015-11-25,00:00:00,2015-11-25_141254,P.glauca
2015-11-25T12:00:00Z,40.625,0.466883635000002,-64.9,0.57600901,Etc/GMT+4,8,141254,2015-11-25,12:00:00,2015-11-25_141254,P.glauca
2015-11-26T00:00:00Z,40.625,0.33954988,-64.625,0.338311570000002,Etc/GMT+4,20,141254,2015-11-26,00:00:00,2015-11-26_141254,P.glauca
2015-11-26T12:00:00Z,40.55,0.375985194999998,-64.725,0.494201754999999,Etc/GMT+4,8,141254,2015-11-26,12:00:00,2015-11-26_141254,P.glauca
2015-11-27T00:00:00Z,40.375,0.396262215,-64.925,0.559945330000005,Etc/GMT+4,20,141254,2015-11-27,00:00:00,2015-11-27_141254,P.glauca
2015-11-27T12:00:00Z,40.35,0.492039344999998,-65.875,0.697668804999999,Etc/GMT+4,8,141254,2015-11-27,12:00:00,2015-11-27_141254,P.glauca
2015-11-28T00:00:00Z,40.225,0.492439765,-66.5,0.566027400000003,Etc/GMT+4,20,141254,2015-11-28,00:00:00,2015-11-28_141254,P.glauca
2015-11-28T12:00:00Z,40.15,0.36160795,-66.3,0.450392334999997,Etc/GMT+4,8,141254,2015-11-28,12:00:00,2015-11-28_141254,P.glauca
2015-11-29T00:00:00Z,40.125,0.421191725,-65.375,0.495060044999995,Etc/GMT+4,20,141254,2015-11-29,00:00:00,2015-11-29_141254,P.glauca
2015-11-29T12:00:00Z,40.15,0.48304289,-65.425,0.645616865000001,Etc/GMT+4,8,141254,2015-11-29,12:00:00,2015-11-29_141254,P.glauca
2015-11-30T00:00:00Z,40.175,0.535473240000002,-65.6,0.631928125000002,Etc/GMT+4,20,141254,2015-11-30,00:00:00,2015-11-30_141254,P.glauca
2015-11-30T12:00:00Z,40.15,0.365141520000002,-65.875,0.441191164999999,Etc/GMT+4,8,141254,2015-11-30,12:00:00,2015-11-30_141254,P.glauca
2015-12-01T00:00:00Z,40.375,0.469580435000001,-65.75,0.568226225000004,Etc/GMT+4,20,141254,2015-12-01,00:00:00,2015-12-01_141254,P.glauca
2015-12-01T12:00:00Z,40.45,0.361458670000001,-65.625,0.447116919999999,Etc/GMT+4,8,141254,2015-12-01,12:00:00,2015-12-01_141254,P.glauca
2015-12-02T00:00:00Z,40.425,0.522708375000001,-65.425,0.611630695000002,Etc/GMT+4,20,141254,2015-12-02,00:00:00,2015-12-02_141254,P.glauca
2015-12-02T12:00:00Z,40.375,0.33954563,-65.175,0.402248839999999,Etc/GMT+4,8,141254,2015-12-02,12:00:00,2015-12-02_141254,P.glauca
2015-12-03T00:00:00Z,40.3,0.401372129999999,-65.25,0.473355179999999,Etc/GMT+4,20,141254,2015-12-03,00:00:00,2015-12-03_141254,P.glauca
2015-12-03T12:00:00Z,39.95,0.52141687,-65.6,0.521554260000002,Etc/GMT+4,8,141254,2015-12-03,12:00:00,2015-12-03_141254,P.glauca
2015-12-04T00:00:00Z,39.775,0.423941660000001,-65.9,0.48869887,Etc/GMT+4,20,141254,2015-12-04,00:00:00,2015-12-04_141254,P.glauca
2015-12-04T12:00:00Z,39.625,0.503369629999998,-66.3,0.549408934999995,Etc/GMT+4,8,141254,2015-12-04,12:00:00,2015-12-04_141254,P.glauca
2015-12-05T00:00:00Z,39.45,0.430960935000002,-66.675,0.365563454999993,Etc/GMT+4,20,141254,2015-12-05,00:00:00,2015-12-05_141254,P.glauca
2015-12-05T12:00:00Z,39.325,0.460792724999997,-67.025,0.583946134999998,Etc/GMT+4,8,141254,2015-12-05,12:00:00,2015-12-05_141254,P.glauca
2015-12-06T00:00:00Z,39.075,0.42378278,-67.3,0.534885180000003,Etc/GMT+4,20,141254,2015-12-06,00:00:00,2015-12-06_141254,P.glauca
2015-12-06T12:00:00Z,38.65,0.494806834999999,-67.3,0.660030244999994,Etc/GMT+4,8,141254,2015-12-06,12:00:00,2015-12-06_141254,P.glauca
2015-12-07T00:00:00Z,38.375,0.368616790000001,-67.625,0.432129570000001,Etc/GMT+5,19,141254,2015-12-07,00:00:00,2015-12-07_141254,P.glauca
2015-12-07T12:00:00Z,38,0.485751865000001,-67.675,0.568487259999998,Etc/GMT+5,7,141254,2015-12-07,12:00:00,2015-12-07_141254,P.glauca
2015-12-08T00:00:00Z,37.625,0.413013605,-67.475,0.416718250000002,Etc/GMT+4,20,141254,2015-12-08,00:00:00,2015-12-08_141254,P.glauca
2015-12-08T12:00:00Z,37.475,0.423178385,-67.125,0.563184864999997,Etc/GMT+4,8,141254,2015-12-08,12:00:00,2015-12-08_141254,P.glauca
2015-12-09T00:00:00Z,37.65,0.455434505,-66.875,0.454292150000001,Etc/GMT+4,20,141254,2015-12-09,00:00:00,2015-12-09_141254,P.glauca
2015-12-09T12:00:00Z,37.925,0.547685660000003,-66.725,0.543615485000004,Etc/GMT+4,8,141254,2015-12-09,12:00:00,2015-12-09_141254,P.glauca
2015-12-10T00:00:00Z,38.3,0.411078880000002,-66.625,0.458346984999999,Etc/GMT+4,20,141254,2015-12-10,00:00:00,2015-12-10_141254,P.glauca
2015-12-10T12:00:00Z,38.475,0.455703925000002,-66.375,0.540446234999997,Etc/GMT+4,8,141254,2015-12-10,12:00:00,2015-12-10_141254,P.glauca
2015-12-11T00:00:00Z,38.625,0.245389450000001,-66.075,0.444404524999996,Etc/GMT+4,20,141254,2015-12-11,00:00:00,2015-12-11_141254,P.glauca
2015-12-11T12:00:00Z,38.65,0.352308799999999,-65.6,0.536498470000005,Etc/GMT+4,8,141254,2015-12-11,12:00:00,2015-12-11_141254,P.glauca
2015-12-12T00:00:00Z,38.85,0.345753795,-65.2,0.458139069999994,Etc/GMT+4,20,141254,2015-12-12,00:00:00,2015-12-12_141254,P.glauca
2015-12-12T12:00:00Z,38.625,0.24834542,-64.65,0.42614631,Etc/GMT+4,8,141254,2015-12-12,12:00:00,2015-12-12_141254,P.glauca
2015-12-13T00:00:00Z,38.625,0.37257739,-64.425,0.488590644999999,Etc/GMT+4,20,141254,2015-12-13,00:00:00,2015-12-13_141254,P.glauca
2015-12-13T12:00:00Z,38.4,0.364593565,-63.9,0.587264309999998,Etc/GMT+4,8,141254,2015-12-13,12:00:00,2015-12-13_141254,P.glauca
2015-12-14T00:00:00Z,38.4,0.362633105,-63.575,0.472228790000003,Etc/GMT+4,20,141254,2015-12-14,00:00:00,2015-12-14_141254,P.glauca
2015-12-14T12:00:00Z,38.375,0.353075615000002,-63.125,0.517539765000002,Etc/GMT+4,8,141254,2015-12-14,12:00:00,2015-12-14_141254,P.glauca
2015-12-15T00:00:00Z,38.425,0.388685450000001,-62.6,0.511458425000001,Etc/GMT+4,20,141254,2015-12-15,00:00:00,2015-12-15_141254,P.glauca
2015-12-15T12:00:00Z,38.675,0.43471809,-62.15,0.554257900000003,Etc/GMT+4,8,141254,2015-12-15,12:00:00,2015-12-15_141254,P.glauca
2015-12-16T00:00:00Z,38.9,0.343914829999999,-61.725,0.534218710000001,Etc/GMT+4,20,141254,2015-12-16,00:00:00,2015-12-16_141254,P.glauca
2015-12-16T12:00:00Z,39.125,0.465930135000001,-61.3,0.59034553,Etc/GMT+4,8,141254,2015-12-16,12:00:00,2015-12-16_141254,P.glauca
2015-12-17T00:00:00Z,39.35,0.329841030000001,-60.875,0.333795035000001,Etc/GMT+4,20,141254,2015-12-17,00:00:00,2015-12-17_141254,P.glauca
2015-12-17T12:00:00Z,39.35,0.47384845999999903,-60.35,0.555008635,Etc/GMT+4,8,141254,2015-12-17,12:00:00,2015-12-17_141254,P.glauca
2015-12-18T00:00:00Z,39.325,0.356915965000002,-59.875,0.470823775,Etc/GMT+4,20,141254,2015-12-18,00:00:00,2015-12-18_141254,P.glauca
2015-12-18T12:00:00Z,39.15,0.435613269999997,-59.325,0.50209576,Etc/GMT+4,8,141254,2015-12-18,12:00:00,2015-12-18_141254,P.glauca
2015-12-19T00:00:00Z,39.1,0.342348690000001,-58.725,0.417793759999999,Etc/GMT+4,20,141254,2015-12-19,00:00:00,2015-12-19_141254,P.glauca
2015-12-19T12:00:00Z,38.875,0.412896750000002,-58.125,0.424756849999998,Etc/GMT+4,8,141254,2015-12-19,12:00:00,2015-12-19_141254,P.glauca
2015-12-20T00:00:00Z,38.875,0.356059259999999,-57.875,0.481802275,Etc/GMT+4,20,141254,2015-12-20,00:00:00,2015-12-20_141254,P.glauca
2015-12-20T12:00:00Z,39.05,0.434936410000002,-57.625,0.47428468,Etc/GMT+4,8,141254,2015-12-20,12:00:00,2015-12-20_141254,P.glauca
2015-12-21T00:00:00Z,39.225,0.4044135,-57.625,0.436648119999997,Etc/GMT+4,20,141254,2015-12-21,00:00:00,2015-12-21_141254,P.glauca
2015-12-21T12:00:00Z,39.55,0.501958940000002,-57.775,0.542718969999999,Etc/GMT+4,8,141254,2015-12-21,12:00:00,2015-12-21_141254,P.glauca
2015-12-22T00:00:00Z,39.825,0.438713539999998,-57.875,0.453217975000001,Etc/GMT+4,20,141254,2015-12-22,00:00:00,2015-12-22_141254,P.glauca
2015-12-22T12:00:00Z,40.025,0.456988854999999,-58.025,0.576771415,Etc/GMT+4,8,141254,2015-12-22,12:00:00,2015-12-22_141254,P.glauca
2015-12-23T00:00:00Z,40.325,0.436377929999999,-58.45,0.430011839999999,Etc/GMT+4,20,141254,2015-12-23,00:00:00,2015-12-23_141254,P.glauca
2015-12-23T12:00:00Z,40.45,0.439797649999999,-58.8,0.581471544999999,Etc/GMT+4,8,141254,2015-12-23,12:00:00,2015-12-23_141254,P.glauca
2015-12-24T00:00:00Z,40.675,0.344269760000003,-59,0.472786724999999,Etc/GMT+4,20,141254,2015-12-24,00:00:00,2015-12-24_141254,P.glauca
2015-12-24T12:00:00Z,41.075,0.477172370000002,-58.875,0.554579575000002,Etc/GMT+4,8,141254,2015-12-24,12:00:00,2015-12-24_141254,P.glauca
2015-12-25T00:00:00Z,41.325,0.442279514999999,-58.8,0.546257499999999,Etc/GMT+4,20,141254,2015-12-25,00:00:00,2015-12-25_141254,P.glauca
2015-12-25T12:00:00Z,41.4,0.489419255000001,-58.6,0.634511414999999,Etc/GMT+4,8,141254,2015-12-25,12:00:00,2015-12-25_141254,P.glauca
2015-12-26T00:00:00Z,41.55,0.365555095000001,-58.45,0.46173001,Etc/GMT+4,20,141254,2015-12-26,00:00:00,2015-12-26_141254,P.glauca
2015-12-26T12:00:00Z,41.625,0.364968855000001,-58.35,0.462465230000003,Etc/GMT+4,8,141254,2015-12-26,12:00:00,2015-12-26_141254,P.glauca
2015-12-27T00:00:00Z,41.65,0.360089429999999,-58.2,0.421793274999999,Etc/GMT+4,20,141254,2015-12-27,00:00:00,2015-12-27_141254,P.glauca
2015-12-27T12:00:00Z,41.5,0.49275428,-57.925,0.549885155000002,Etc/GMT+4,8,141254,2015-12-27,12:00:00,2015-12-27_141254,P.glauca
2015-12-28T00:00:00Z,41.175,0.349691785000001,-57.6,0.330654250000002,Etc/GMT+4,20,141254,2015-12-28,00:00:00,2015-12-28_141254,P.glauca
2015-12-28T12:00:00Z,40.825,0.588973614999997,-57.6,0.67610603,Etc/GMT+4,8,141254,2015-12-28,12:00:00,2015-12-28_141254,P.glauca
2015-12-29T00:00:00Z,40.35,0.545008485,-57.4,0.627652810000001,Etc/GMT+4,20,141254,2015-12-29,00:00:00,2015-12-29_141254,P.glauca
2015-12-29T12:00:00Z,39.9,0.35026998,-57.35,0.353664569999999,Etc/GMT+4,8,141254,2015-12-29,12:00:00,2015-12-29_141254,P.glauca
2015-12-30T00:00:00Z,39.85,0.338435655000001,-57.325,0.359863645000001,Etc/GMT+4,20,141254,2015-12-30,00:00:00,2015-12-30_141254,P.glauca
2015-12-30T12:00:00Z,39.65,0.458079389999998,-57.35,0.491019699999999,Etc/GMT+4,8,141254,2015-12-30,12:00:00,2015-12-30_141254,P.glauca
2015-12-31T00:00:00Z,39.6,0.356636309999999,-57.4,0.429372484999998,Etc/GMT+4,20,141254,2015-12-31,00:00:00,2015-12-31_141254,P.glauca
2015-12-31T12:00:00Z,39.45,0.437940845,-57.6,0.52864873,Etc/GMT+4,8,141254,2015-12-31,12:00:00,2015-12-31_141254,P.glauca
2016-01-01T00:00:00Z,39.375,0.243167660000001,-57.875,0.373445705000002,Etc/GMT+4,20,141254,2016-01-01,00:00:00,2016-01-01_141254,P.glauca
2016-01-01T12:00:00Z,39.225,0.364730890000001,-57.975,0.526617984999998,Etc/GMT+4,8,141254,2016-01-01,12:00:00,2016-01-01_141254,P.glauca
2016-01-02T00:00:00Z,39.125,0.271151365000001,-58.125,0.438513610000001,Etc/GMT+4,20,141254,2016-01-02,00:00:00,2016-01-02_141254,P.glauca
2016-01-02T12:00:00Z,39.075,0.45208607,-57.95,0.550366025000002,Etc/GMT+4,8,141254,2016-01-02,12:00:00,2016-01-02_141254,P.glauca
2016-01-03T00:00:00Z,39,0.355449334999999,-57.875,0.393894795000001,Etc/GMT+4,20,141254,2016-01-03,00:00:00,2016-01-03_141254,P.glauca
2016-01-03T12:00:00Z,39.075,0.435367794999998,-58.1,0.50367031,Etc/GMT+4,8,141254,2016-01-03,12:00:00,2016-01-03_141254,P.glauca
2016-01-04T00:00:00Z,39.1,0.40620449,-58.125,0.474070880000003,Etc/GMT+4,20,141254,2016-01-04,00:00:00,2016-01-04_141254,P.glauca
2016-01-04T12:00:00Z,39.2,0.519642225000002,-58.325,0.639670745,Etc/GMT+4,8,141254,2016-01-04,12:00:00,2016-01-04_141254,P.glauca
2016-01-05T00:00:00Z,39.35,0.426695885000001,-58.55,0.53369825,Etc/GMT+4,20,141254,2016-01-05,00:00:00,2016-01-05_141254,P.glauca
2016-01-05T12:00:00Z,39.425,0.391125705,-58.6,0.472308854999998,Etc/GMT+4,8,141254,2016-01-05,12:00:00,2016-01-05_141254,P.glauca
2016-01-06T00:00:00Z,39.625,0.262473999999997,-58.475,0.350047964999998,Etc/GMT+4,20,141254,2016-01-06,00:00:00,2016-01-06_141254,P.glauca
2016-01-06T12:00:00Z,39.85,0.479115,-58.5,0.629100824999998,Etc/GMT+4,8,141254,2016-01-06,12:00:00,2016-01-06_141254,P.glauca
2016-01-07T00:00:00Z,40.025,0.431172989999997,-58.525,0.58958788,Etc/GMT+4,20,141254,2016-01-07,00:00:00,2016-01-07_141254,P.glauca
2016-01-07T12:00:00Z,40.15,0.358091724999998,-58.475,0.506615410000002,Etc/GMT+4,8,141254,2016-01-07,12:00:00,2016-01-07_141254,P.glauca
2016-01-08T00:00:00Z,40.4,0.323272424999999,-58.375,0.315397639999997,Etc/GMT+4,20,141254,2016-01-08,00:00:00,2016-01-08_141254,P.glauca
2016-01-08T12:00:00Z,40.65,0.462805660000001,-58.175,0.578035385,Etc/GMT+4,8,141254,2016-01-08,12:00:00,2016-01-08_141254,P.glauca
2016-01-09T00:00:00Z,40.875,0.411851065,-58.125,0.50212251,Etc/GMT+4,20,141254,2016-01-09,00:00:00,2016-01-09_141254,P.glauca
2016-01-09T12:00:00Z,41.075,0.429503490000002,-57.925,0.576544894999998,Etc/GMT+4,8,141254,2016-01-09,12:00:00,2016-01-09_141254,P.glauca
2016-01-10T00:00:00Z,41.125,0.332449905000001,-57.85,0.428860969999999,Etc/GMT+4,20,141254,2016-01-10,00:00:00,2016-01-10_141254,P.glauca
2016-01-10T12:00:00Z,41.275,0.391222854999999,-57.65,0.472577879999999,Etc/GMT+4,8,141254,2016-01-10,12:00:00,2016-01-10_141254,P.glauca
2016-01-11T00:00:00Z,41.425,0.408010955000002,-57.375,0.475622319999999,Etc/GMT+4,20,141254,2016-01-11,00:00:00,2016-01-11_141254,P.glauca
2016-01-11T12:00:00Z,41.425,0.448541280000001,-57.275,0.510322224999999,Etc/GMT+4,8,141254,2016-01-11,12:00:00,2016-01-11_141254,P.glauca
2016-01-12T00:00:00Z,41.375,0.244268204999997,-57.625,0.250560190000002,Etc/GMT+4,20,141254,2016-01-12,00:00:00,2016-01-12_141254,P.glauca
2016-01-12T12:00:00Z,41.05,0.521556935,-57.4,0.68815523,Etc/GMT+4,8,141254,2016-01-12,12:00:00,2016-01-12_141254,P.glauca
