"DateTime","depth","light","temperature","DateTime_local","num_day","dn","instrument_name","rownum","diveNo","date","track_DateTime","latitude","longitude","platform"
2016-08-30 18:05:00,1.5,NA,21.5,2016-08-30 13:05:00,17043,"d","160424_2016_154096",1813,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 18:07:30,1.5,NA,21.5,2016-08-30 13:07:30,17043,"d","160424_2016_154096",1814,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 18:10:00,4,NA,21.5,2016-08-30 13:10:00,17043,"d","160424_2016_154096",1815,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 18:12:30,1.5,NA,21.5,2016-08-30 13:12:30,17043,"d","160424_2016_154096",1816,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 18:15:00,4,NA,21.5,2016-08-30 13:15:00,17043,"d","160424_2016_154096",1817,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 18:17:30,4,NA,21.5,2016-08-30 13:17:30,17043,"d","160424_2016_154096",1818,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 18:20:00,1.5,NA,21.5,2016-08-30 13:20:00,17043,"d","160424_2016_154096",1819,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 18:22:30,4,NA,21.5,2016-08-30 13:22:30,17043,"d","160424_2016_154096",1820,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 18:25:00,4,NA,21.5,2016-08-30 13:25:00,17043,"d","160424_2016_154096",1821,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 18:27:30,1.5,NA,21.5,2016-08-30 13:27:30,17043,"d","160424_2016_154096",1822,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 18:30:00,7,NA,21.5,2016-08-30 13:30:00,17043,"d","160424_2016_154096",1823,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 18:32:30,4,NA,21.5,2016-08-30 13:32:30,17043,"d","160424_2016_154096",1824,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 18:35:00,4,NA,21.5,2016-08-30 13:35:00,17043,"d","160424_2016_154096",1825,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 18:37:30,1.5,NA,21.5,2016-08-30 13:37:30,17043,"d","160424_2016_154096",1826,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 18:40:00,4,NA,21.5,2016-08-30 13:40:00,17043,"d","160424_2016_154096",1827,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 18:42:30,156.5,NA,6.8,2016-08-30 13:42:30,17043,"d","160424_2016_154096",1828,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 18:45:00,156.5,NA,6.8,2016-08-30 13:45:00,17043,"d","160424_2016_154096",1829,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 18:47:30,134.5,NA,6.8,2016-08-30 13:47:30,17043,"d","160424_2016_154096",1830,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 18:50:00,134.5,NA,6.8,2016-08-30 13:50:00,17043,"d","160424_2016_154096",1831,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 18:52:30,134.5,NA,6.8,2016-08-30 13:52:30,17043,"d","160424_2016_154096",1832,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 18:55:00,112,NA,6.8,2016-08-30 13:55:00,17043,"d","160424_2016_154096",1833,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 18:57:30,134.5,NA,6.8,2016-08-30 13:57:30,17043,"d","160424_2016_154096",1834,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 19:00:00,134.5,NA,6.8,2016-08-30 14:00:00,17043,"d","160424_2016_154096",1835,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 19:02:30,112,NA,6.8,2016-08-30 14:02:30,17043,"d","160424_2016_154096",1836,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 19:05:00,61.5,NA,6.8,2016-08-30 14:05:00,17043,"d","160424_2016_154096",1837,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 19:07:30,1.5,NA,21.5,2016-08-30 14:07:30,17043,"d","160424_2016_154096",1838,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 19:10:00,1.5,NA,21.5,2016-08-30 14:10:00,17043,"d","160424_2016_154096",1839,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 19:12:30,1.5,NA,21.5,2016-08-30 14:12:30,17043,"d","160424_2016_154096",1840,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 19:15:00,1.5,NA,21.5,2016-08-30 14:15:00,17043,"d","160424_2016_154096",1841,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 19:17:30,14,NA,19.5,2016-08-30 14:17:30,17043,"d","160424_2016_154096",1842,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 19:20:00,156.5,NA,6.8,2016-08-30 14:20:00,17043,"d","160424_2016_154096",1843,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 19:22:30,134.5,NA,6.8,2016-08-30 14:22:30,17043,"d","160424_2016_154096",1844,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 19:25:00,134.5,NA,6.8,2016-08-30 14:25:00,17043,"d","160424_2016_154096",1845,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 19:27:30,134.5,NA,6.8,2016-08-30 14:27:30,17043,"d","160424_2016_154096",1846,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 19:30:00,134.5,NA,6.8,2016-08-30 14:30:00,17043,"d","160424_2016_154096",1847,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 19:32:30,134.5,NA,6.8,2016-08-30 14:32:30,17043,"d","160424_2016_154096",1848,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 19:35:00,134.5,NA,6.8,2016-08-30 14:35:00,17043,"d","160424_2016_154096",1849,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 19:37:30,112,NA,6.8,2016-08-30 14:37:30,17043,"d","160424_2016_154096",1850,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 19:40:00,134.5,NA,6.8,2016-08-30 14:40:00,17043,"d","160424_2016_154096",1851,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 19:42:30,112,NA,6.8,2016-08-30 14:42:30,17043,"d","160424_2016_154096",1852,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 19:45:00,112,NA,6.8,2016-08-30 14:45:00,17043,"d","160424_2016_154096",1853,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 19:47:30,112,NA,6.8,2016-08-30 14:47:30,17043,"d","160424_2016_154096",1854,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 19:50:00,112,NA,6.8,2016-08-30 14:50:00,17043,"d","160424_2016_154096",1855,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 19:52:30,19.5,NA,17.5,2016-08-30 14:52:30,17043,"d","160424_2016_154096",1856,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 19:55:00,1.5,NA,21.5,2016-08-30 14:55:00,17043,"d","160424_2016_154096",1857,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 19:57:30,1.5,NA,21.5,2016-08-30 14:57:30,17043,"d","160424_2016_154096",1858,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 20:00:00,1,NA,21.5,2016-08-30 15:00:00,17043,"d","160424_2016_154096",1859,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 20:02:30,1,NA,21.5,2016-08-30 15:02:30,17043,"d","160424_2016_154096",1860,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 20:05:00,1,NA,21.5,2016-08-30 15:05:00,17043,"d","160424_2016_154096",1861,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 20:07:30,1,NA,21.5,2016-08-30 15:07:30,17043,"d","160424_2016_154096",1862,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 20:10:00,1,NA,21.5,2016-08-30 15:10:00,17043,"d","160424_2016_154096",1863,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 20:12:30,1,NA,21.5,2016-08-30 15:12:30,17043,"d","160424_2016_154096",1864,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 20:15:00,2.5,NA,21.5,2016-08-30 15:15:00,17043,"d","160424_2016_154096",1865,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 20:17:30,1,NA,21.5,2016-08-30 15:17:30,17043,"d","160424_2016_154096",1866,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 20:20:00,1,NA,21.5,2016-08-30 15:20:00,17043,"d","160424_2016_154096",1867,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 20:22:30,4.5,NA,21.5,2016-08-30 15:22:30,17043,"d","160424_2016_154096",1868,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 20:25:00,2.5,NA,21.5,2016-08-30 15:25:00,17043,"d","160424_2016_154096",1869,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 20:27:30,2.5,NA,21.5,2016-08-30 15:27:30,17043,"d","160424_2016_154096",1870,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 20:30:00,4.5,NA,21.5,2016-08-30 15:30:00,17043,"d","160424_2016_154096",1871,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 20:32:30,4.5,NA,21.5,2016-08-30 15:32:30,17043,"d","160424_2016_154096",1872,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 20:35:00,1,NA,21.5,2016-08-30 15:35:00,17043,"d","160424_2016_154096",1873,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 20:37:30,6,NA,21.5,2016-08-30 15:37:30,17043,"d","160424_2016_154096",1874,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 20:40:00,4.5,NA,21.5,2016-08-30 15:40:00,17043,"d","160424_2016_154096",1875,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 20:42:30,1,NA,21.5,2016-08-30 15:42:30,17043,"d","160424_2016_154096",1876,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 20:45:00,4.5,NA,21.5,2016-08-30 15:45:00,17043,"d","160424_2016_154096",1877,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 20:47:30,1,NA,21.5,2016-08-30 15:47:30,17043,"d","160424_2016_154096",1878,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 20:50:00,9,NA,21.5,2016-08-30 15:50:00,17043,"d","160424_2016_154096",1879,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 20:52:30,4.5,NA,21.5,2016-08-30 15:52:30,17043,"d","160424_2016_154096",1880,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 20:55:00,4.5,NA,21.5,2016-08-30 15:55:00,17043,"d","160424_2016_154096",1881,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 20:57:30,4.5,NA,21.5,2016-08-30 15:57:30,17043,"d","160424_2016_154096",1882,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 21:00:00,6,NA,21.5,2016-08-30 16:00:00,17043,"d","160424_2016_154096",1883,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 21:02:30,1,NA,21.5,2016-08-30 16:02:30,17043,"d","160424_2016_154096",1884,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 21:05:00,6,NA,21.5,2016-08-30 16:05:00,17043,"d","160424_2016_154096",1885,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 21:07:30,4.5,NA,21.5,2016-08-30 16:07:30,17043,"d","160424_2016_154096",1886,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 21:10:00,16.5,NA,20.5,2016-08-30 16:10:00,17043,"d","160424_2016_154096",1887,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 21:12:30,58.5,NA,6.8,2016-08-30 16:12:30,17043,"d","160424_2016_154096",1888,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 21:15:00,73,NA,6.8,2016-08-30 16:15:00,17043,"d","160424_2016_154096",1889,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 21:17:30,87.5,NA,6.8,2016-08-30 16:17:30,17043,"d","160424_2016_154096",1890,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 21:20:00,87.5,NA,6.8,2016-08-30 16:20:00,17043,"d","160424_2016_154096",1891,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 21:22:30,102.5,NA,6.8,2016-08-30 16:22:30,17043,"d","160424_2016_154096",1892,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 21:25:00,102.5,NA,6.8,2016-08-30 16:25:00,17043,"d","160424_2016_154096",1893,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 21:27:30,102.5,NA,6.8,2016-08-30 16:27:30,17043,"d","160424_2016_154096",1894,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 21:30:00,102.5,NA,6.8,2016-08-30 16:30:00,17043,"d","160424_2016_154096",1895,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 21:32:30,87.5,NA,6.8,2016-08-30 16:32:30,17043,"d","160424_2016_154096",1896,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 21:35:00,102.5,NA,6.8,2016-08-30 16:35:00,17043,"d","160424_2016_154096",1897,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 21:37:30,102.5,NA,6.8,2016-08-30 16:37:30,17043,"d","160424_2016_154096",1898,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 21:40:00,102.5,NA,6.8,2016-08-30 16:40:00,17043,"d","160424_2016_154096",1899,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 21:42:30,102.5,NA,6.8,2016-08-30 16:42:30,17043,"d","160424_2016_154096",1900,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 21:45:00,102.5,NA,6.8,2016-08-30 16:45:00,17043,"d","160424_2016_154096",1901,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 21:47:30,102.5,NA,6.8,2016-08-30 16:47:30,17043,"d","160424_2016_154096",1902,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 21:50:00,102.5,NA,6.8,2016-08-30 16:50:00,17043,"d","160424_2016_154096",1903,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 21:52:30,102.5,NA,6.8,2016-08-30 16:52:30,17043,"d","160424_2016_154096",1904,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 21:55:00,87.5,NA,6.8,2016-08-30 16:55:00,17043,"d","160424_2016_154096",1905,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 21:57:30,87.5,NA,6.8,2016-08-30 16:57:30,17043,"d","160424_2016_154096",1906,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 22:00:00,99,NA,6.8,2016-08-30 17:00:00,17043,"d","160424_2016_154096",1907,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 22:02:30,99,NA,6.8,2016-08-30 17:02:30,17043,"d","160424_2016_154096",1908,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 22:05:00,85.5,NA,6.8,2016-08-30 17:05:00,17043,"d","160424_2016_154096",1909,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 22:07:30,1,NA,21.1,2016-08-30 17:07:30,17043,"d","160424_2016_154096",1910,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 22:10:00,1,NA,21.1,2016-08-30 17:10:00,17043,"d","160424_2016_154096",1911,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 22:12:30,1,NA,21.1,2016-08-30 17:12:30,17043,"d","160424_2016_154096",1912,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 22:15:00,1,NA,21.1,2016-08-30 17:15:00,17043,"d","160424_2016_154096",1913,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 22:17:30,1,NA,21.1,2016-08-30 17:17:30,17043,"d","160424_2016_154096",1914,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 22:20:00,1,NA,21.1,2016-08-30 17:20:00,17043,"d","160424_2016_154096",1915,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 22:22:30,1,NA,21.1,2016-08-30 17:22:30,17043,"d","160424_2016_154096",1916,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 22:25:00,1,NA,21.1,2016-08-30 17:25:00,17043,"d","160424_2016_154096",1917,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 22:27:30,1,NA,21.1,2016-08-30 17:27:30,17043,"d","160424_2016_154096",1918,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 22:30:00,1,NA,21.1,2016-08-30 17:30:00,17043,"d","160424_2016_154096",1919,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 22:32:30,1,NA,21.1,2016-08-30 17:32:30,17043,"d","160424_2016_154096",1920,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 22:35:00,1,NA,21.1,2016-08-30 17:35:00,17043,"d","160424_2016_154096",1921,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 22:37:30,1,NA,21.1,2016-08-30 17:37:30,17043,"d","160424_2016_154096",1922,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 22:40:00,1,NA,21.1,2016-08-30 17:40:00,17043,"d","160424_2016_154096",1923,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 22:42:30,1,NA,21.1,2016-08-30 17:42:30,17043,"d","160424_2016_154096",1924,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 22:45:00,1,NA,21.1,2016-08-30 17:45:00,17043,"d","160424_2016_154096",1925,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 22:47:30,1,NA,21.1,2016-08-30 17:47:30,17043,"d","160424_2016_154096",1926,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 22:50:00,1,NA,21.1,2016-08-30 17:50:00,17043,"d","160424_2016_154096",1927,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 22:52:30,1,NA,21.1,2016-08-30 17:52:30,17043,"d","160424_2016_154096",1928,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 22:55:00,1,NA,21.1,2016-08-30 17:55:00,17043,"d","160424_2016_154096",1929,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 22:57:30,1,NA,21.1,2016-08-30 17:57:30,17043,"d","160424_2016_154096",1930,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 23:00:00,1,NA,21.1,2016-08-30 18:00:00,17043,"d","160424_2016_154096",1931,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 23:02:30,1,NA,21.1,2016-08-30 18:02:30,17043,"d","160424_2016_154096",1932,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 23:05:00,1,NA,21.1,2016-08-30 18:05:00,17043,"d","160424_2016_154096",1933,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 23:07:30,1,NA,21.1,2016-08-30 18:07:30,17043,"d","160424_2016_154096",1934,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 23:10:00,1,NA,21.1,2016-08-30 18:10:00,17043,"d","160424_2016_154096",1935,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 23:12:30,1,NA,21.1,2016-08-30 18:12:30,17043,"d","160424_2016_154096",1936,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 23:15:00,1,NA,21.1,2016-08-30 18:15:00,17043,"n","160424_2016_154096",1937,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 23:17:30,1,NA,21.1,2016-08-30 18:17:30,17043,"n","160424_2016_154096",1938,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 23:20:00,1,NA,21.1,2016-08-30 18:20:00,17043,"n","160424_2016_154096",1939,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 23:22:30,1,NA,21.1,2016-08-30 18:22:30,17043,"n","160424_2016_154096",1940,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 23:25:00,1,NA,21.1,2016-08-30 18:25:00,17043,"n","160424_2016_154096",1941,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 23:27:30,1,NA,21.1,2016-08-30 18:27:30,17043,"n","160424_2016_154096",1942,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 23:30:00,1,NA,21.1,2016-08-30 18:30:00,17043,"n","160424_2016_154096",1943,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 23:32:30,1,125,21.1,2016-08-30 18:32:30,17043,"n","160424_2016_154096",1944,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 23:33:07,NA,116,NA,2016-08-30 18:33:07,17043,"n","160424_2016_154096",1945,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 23:33:45,NA,108,NA,2016-08-30 18:33:45,17043,"n","160424_2016_154096",1946,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 23:34:22,NA,98,NA,2016-08-30 18:34:22,17043,"n","160424_2016_154096",1947,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 23:35:00,1,88,21.1,2016-08-30 18:35:00,17043,"n","160424_2016_154096",1948,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 23:35:37,NA,76,NA,2016-08-30 18:35:37,17043,"n","160424_2016_154096",1949,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 23:36:15,NA,65,NA,2016-08-30 18:36:15,17043,"n","160424_2016_154096",1950,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 23:36:52,NA,57,NA,2016-08-30 18:36:52,17043,"n","160424_2016_154096",1951,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 23:37:30,1,50,21.1,2016-08-30 18:37:30,17043,"n","160424_2016_154096",1952,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 23:40:00,1,NA,21.1,2016-08-30 18:40:00,17043,"n","160424_2016_154096",1953,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
2016-08-30 23:42:30,1,NA,21.1,2016-08-30 18:42:30,17043,"n","160424_2016_154096",1954,NA,2016-08-30,2016-08-30,41.7800088198326,-69.1849197918484,"Prionace glauca"
