"DateTime","depth","light","DateTime_local","num_day","temperature","dn","instrument_name","rownum","diveNo","date","track_DateTime","latitude","longitude","platform"
2021-10-08 18:36:15,16,NA,2021-10-08 14:36:15,18908,NA,"d","159924_2021_20P1624",79,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:37:30,16,NA,2021-10-08 14:37:30,18908,NA,"d","159924_2021_20P1624",80,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:38:45,16,NA,2021-10-08 14:38:45,18908,NA,"d","159924_2021_20P1624",81,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 14:00:00,NA,NA,2021-10-08 10:00:00,18908,NA,"d","159924_2021_20P1624",1,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 17:00:00,12.5,NA,2021-10-08 13:00:00,18908,NA,"d","159924_2021_20P1624",2,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 17:01:15,12.5,NA,2021-10-08 13:01:15,18908,NA,"d","159924_2021_20P1624",3,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 17:02:30,9,NA,2021-10-08 13:02:30,18908,NA,"d","159924_2021_20P1624",4,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 17:03:45,7,NA,2021-10-08 13:03:45,18908,NA,"d","159924_2021_20P1624",5,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 17:05:00,7,NA,2021-10-08 13:05:00,18908,NA,"d","159924_2021_20P1624",6,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 17:06:15,1.5,NA,2021-10-08 13:06:15,18908,NA,"d","159924_2021_20P1624",7,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:38:45,16,NA,2021-10-08 15:38:45,18908,NA,"d","159924_2021_20P1624",129,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:40:00,19,NA,2021-10-08 15:40:00,18908,NA,"d","159924_2021_20P1624",130,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:41:15,22.5,NA,2021-10-08 15:41:15,18908,NA,"d","159924_2021_20P1624",131,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:42:30,19,NA,2021-10-08 15:42:30,18908,NA,"d","159924_2021_20P1624",132,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:43:45,19,NA,2021-10-08 15:43:45,18908,NA,"d","159924_2021_20P1624",133,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:45:00,19,NA,2021-10-08 15:45:00,18908,NA,"d","159924_2021_20P1624",134,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:46:15,19,NA,2021-10-08 15:46:15,18908,NA,"d","159924_2021_20P1624",135,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:47:30,19,NA,2021-10-08 15:47:30,18908,NA,"d","159924_2021_20P1624",136,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:48:45,19,NA,2021-10-08 15:48:45,18908,NA,"d","159924_2021_20P1624",137,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:50:00,16,NA,2021-10-08 15:50:00,18908,NA,"d","159924_2021_20P1624",138,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:51:15,16,NA,2021-10-08 15:51:15,18908,NA,"d","159924_2021_20P1624",139,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:52:30,16,NA,2021-10-08 15:52:30,18908,NA,"d","159924_2021_20P1624",140,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:53:45,16,NA,2021-10-08 15:53:45,18908,NA,"d","159924_2021_20P1624",141,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:55:00,19,NA,2021-10-08 15:55:00,18908,NA,"d","159924_2021_20P1624",142,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:56:15,16,NA,2021-10-08 15:56:15,18908,NA,"d","159924_2021_20P1624",143,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:57:30,9,NA,2021-10-08 15:57:30,18908,NA,"d","159924_2021_20P1624",144,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:58:45,1.5,NA,2021-10-08 15:58:45,18908,NA,"d","159924_2021_20P1624",145,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 22:00:00,26,NA,2021-10-08 18:00:00,18908,NA,"d","159924_2021_20P1624",146,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 22:01:15,26,NA,2021-10-08 18:01:15,18908,NA,"d","159924_2021_20P1624",147,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 22:02:30,26,NA,2021-10-08 18:02:30,18908,NA,"d","159924_2021_20P1624",148,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
